UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,Mechanical_Power,Temp_Diff,Tool_Stress
9292,Product_6,L,298.2,309,1353,57.8,89,0,0,0,0,0,0,78203.4,10.8,5144.2
328,Product_6,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,77849.1,10.8,11510.1
1782,Product_4,L,298.5,308.1,1662,28.6,48,0,0,0,0,0,0,47533.2,9.6,1372.8
8016,Product_5,M,301,312,1558,37.5,190,0,0,0,0,0,0,58425,11,7125
2613,Product_4,L,299.4,309.1,2421,14.2,57,0,0,0,0,0,0,34378.2,9.7,809.4
9512,Product_8,L,299.1,310.3,1449,40.7,40,0,0,0,0,0,0,58974.3,11.2,1628
1153,Product_2,L,297.1,307.9,1507,38.3,170,0,0,0,0,0,0,57718.1,10.8,6511
2906,Product_3,L,300.6,309.4,1552,36.4,113,0,0,0,0,0,0,56492.8,8.8,4113.2
4539,Product_7,L,302.4,310.3,1923,23.3,172,0,0,0,0,0,0,44805.9,7.9,4007.6
3860,Product_3,L,302.6,311.5,1599,37,211,0,0,0,0,0,0,59163,8.9,7807
7574,Product_5,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,59545.5,10.8,5936
7823,Product_5,H,299.9,311.3,1413,41.8,153,0,0,0,0,0,0,59063.4,11.4,6395.4
8207,Product_8,L,299.3,310.8,1483,43.5,15,0,0,0,0,0,0,64510.5,11.5,652.5
7343,Product_10,M,299.7,310.3,1661,34.5,6,0,0,0,0,0,0,57304.5,10.6,207
7853,Product_10,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,56812.5,11.4,187.5
2460,Product_6,L,299,308.6,1297,54.2,110,0,0,0,0,0,0,70297.4,9.6,5962
8161,Product_5,M,299.7,311.1,1618,30.3,125,0,0,0,0,0,0,49025.4,11.4,3787.5
8466,Product_8,M,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,59737.5,11.1,2389.5
2538,Product_8,H,298.9,308.7,1353,48.1,79,0,0,0,0,0,0,65079.3,9.8,3799.9
9656,Product_6,H,299.1,310,1431,49.5,205,0,0,0,0,0,0,70834.5,10.9,10147.5
4981,Product_3,M,303.7,312.8,1685,31.8,203,0,0,0,0,0,0,53583,9.1,6455.4
5659,Product_1,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,75597.2,9.2,495.9
8150,Product_5,M,299.6,310.8,1427,50.4,98,0,0,0,0,0,0,71920.8,11.2,4939.2
8015,Product_5,L,300.9,312,1500,44.2,188,0,0,0,0,0,0,66300,11.1,8309.6
5407,Product_1,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,65008,9.7,525.8
2088,Product_8,L,299.5,309.3,1577,36.6,14,0,0,0,0,0,0,57718.2,9.8,512.4
2191,Product_1,M,299.6,309.1,1471,44.3,67,0,0,0,0,0,0,65165.3,9.5,2968.1
5644,Product_3,L,302.5,312,1574,42,188,0,0,0,0,0,0,66108,9.5,7896
4705,Product_3,L,303.7,311.9,1561,33.3,153,0,0,0,0,0,0,51981.3,8.2,5094.9
8222,Product_8,M,299.1,310.5,1428,43,53,0,0,0,0,0,0,61404,11.4,2279
9851,Product_8,M,298.5,309.3,1498,34.6,46,0,0,0,0,0,0,51830.8,10.8,1591.6
2161,Product_6,L,299.4,309,1507,41,213,0,0,0,0,0,0,61787,9.6,8733
6068,Product_3,L,301,311,1582,37.5,176,0,0,0,0,0,0,59325,10,6600
9970,Product_6,L,298.4,308.1,1491,50,156,0,0,0,0,0,0,74550,9.7,7800
9642,Product_6,L,299.3,310.4,1365,53.9,171,0,0,0,0,0,0,73573.5,11.1,9216.9
3562,Product_10,L,301.7,310.6,1486,38.5,78,0,0,0,0,0,0,57211,8.9,3003
5624,Product_3,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,57281.4,9.4,5118.3
1653,Product_2,H,297.9,307.8,1635,34,142,0,0,0,0,0,0,55590,9.9,4828
6765,Product_10,L,301.4,310.9,1536,38.3,9,0,0,0,0,0,0,58828.8,9.5,344.7
5091,Product_10,M,303.9,313.2,1570,40.7,74,0,0,0,0,0,0,63899,9.3,3011.8
7604,Product_1,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,61301.6,10.8,959.2
3426,Product_3,M,301.5,310.5,1623,33.5,157,0,0,0,0,0,0,54370.5,9,5259.5
7374,Product_5,L,299.6,310.1,1553,38,83,0,0,0,0,0,0,59014,10.5,3154
1729,Product_6,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0,72371,9.4,5384.6
625,Product_5,H,298.3,310.1,1509,37.6,85,0,0,0,0,0,0,56738.4,11.8,3196
6955,Product_1,M,300.8,311.2,1429,52.3,77,0,0,0,0,0,0,74736.7,10.4,4027.1
9800,Product_2,M,298.5,309.3,1551,34.7,121,0,0,0,0,0,0,53819.7,10.8,4198.7
5092,Product_1,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0,64829,9.3,3711.4
4358,Product_9,L,302,309.9,1407,52.8,154,0,0,0,0,0,0,74289.6,7.9,8131.2
2127,Product_6,L,299.3,309,1449,46.5,121,0,0,0,0,0,0,67378.5,9.7,5626.5
3772,Product_9,M,302.3,311,1384,49.7,192,0,0,0,0,0,0,68784.8,8.7,9542.4
4079,Product_9,H,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,80745.6,8.6,6302.4
3393,Product_1,L,301.5,310.7,1408,47.3,79,0,0,0,0,0,0,66598.4,9.2,3736.7
7852,Product_1,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,64805.6,11.3,141.6
5929,Product_10,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0,59985,9.9,1741.5
2398,Product_2,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,61381.6,9.4,6052.8
8935,Product_8,L,297.3,308.2,1601,35.7,9,0,0,0,0,0,0,57155.7,10.9,321.3
1693,Product_4,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,48862.8,9.5,637.1
3844,Product_9,L,302.5,311.2,1227,60.1,167,0,0,0,0,0,0,73742.7,8.7,10036.7
7293,Product_5,M,300.1,310.4,1556,38.1,92,0,0,0,0,0,0,59283.6,10.3,3505.2
9518,Product_8,L,298.9,310.1,1523,39.1,53,0,0,0,0,0,0,59549.3,11.2,2072.3
120,Product_2,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,59706.9,9.8,4314.2
4892,Product_7,M,303.7,312.3,1756,26.4,190,0,0,0,0,0,0,46358.4,8.6,5016
6480,Product_3,L,300.6,309.8,1418,42.7,147,0,0,0,0,0,0,60548.6,9.2,6276.9
7808,Product_5,M,300,311.5,1451,49,115,0,0,0,0,0,0,71099,11.5,5635
7810,Product_5,M,300,311.4,1537,35.4,120,0,0,0,0,0,0,54409.8,11.4,4248
8623,Product_8,L,297.5,308.3,1437,42.3,29,0,0,0,0,0,0,60785.1,10.8,1226.7
7770,Product_10,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,60372.8,11.2,894.7
4839,Product_10,H,303.3,311.8,1649,29.4,49,0,0,0,0,0,0,48480.6,8.5,1440.6
6497,Product_7,L,300.7,309.9,1815,27,190,0,0,0,0,0,0,49005,9.2,5130
9485,Product_2,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,56043.1,10.7,6571.5
948,Product_8,L,295.6,306.2,1428,44.5,51,0,0,0,0,0,0,63546,10.6,2269.5
7095,Product_1,L,300.6,310.2,1447,45.9,17,0,0,0,0,0,0,66417.3,9.6,780.3
3383,Product_10,L,301.3,310.6,1510,38.5,47,0,0,0,0,0,0,58135,9.3,1809.5
5792,Product_3,M,301.8,311.3,1542,40.1,142,0,0,0,0,0,0,61834.2,9.5,5694.2
4082,Product_9,L,302,310.4,1336,58.2,110,1,0,1,0,0,0,77755.2,8.4,6402
5149,Product_10,L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,64951.7,9.2,560.3
5828,Product_10,L,301.3,311.1,1624,40.9,0,0,0,0,0,0,0,66421.6,9.8,0
2012,Product_8,L,298.7,308.5,1616,30.2,34,0,0,0,0,0,0,48803.2,9.8,1026.8
9230,Product_4,M,298.1,309,2042,17.8,129,0,0,0,0,0,0,36347.6,10.9,2296.2
7791,Product_4,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,50659.7,11.3,2080.3
8315,Product_4,L,298.8,309.9,1739,30.6,83,0,0,0,0,0,0,53213.4,11.1,2539.8
419,Product_4,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,38072.7,11,0
1314,Product_6,L,298.9,310.2,1359,56.9,166,0,0,0,0,0,0,77327.1,11.3,9445.4
2509,Product_8,L,299,308.9,1615,30.6,14,0,0,0,0,0,0,49419,9.9,428.4
851,Product_8,L,296.3,307.3,1567,31.4,5,0,0,0,0,0,0,49203.8,11,157
9725,Product_4,M,298.8,309.7,2098,19,133,0,0,0,0,0,0,39862,10.9,2527
5454,Product_3,L,303,312.6,1451,42.1,125,0,0,0,0,0,0,61087.1,9.6,5262.5
5042,Product_9,L,304,313.2,1314,47.1,144,0,0,0,0,0,0,61889.4,9.2,6782.4
1631,Product_8,L,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,62834,10,3782.5
7862,Product_1,L,300.5,312,1498,42.9,25,0,0,0,0,0,0,64264.2,11.5,1072.5
3272,Product_3,M,301.4,310,1689,32.1,207,0,0,0,0,0,0,54216.9,8.6,6644.7
1182,Product_8,L,297.2,308.3,1379,52.1,21,0,0,0,0,0,0,71845.9,11.1,1094.1
5143,Product_10,L,304.4,313.6,1568,39.1,0,0,0,0,0,0,0,61308.8,9.2,0
4592,Product_7,H,302.9,311.2,2102,17.8,91,0,0,0,0,0,0,37415.6,8.3,1619.8
6820,Product_9,L,300.9,310.7,1359,46,151,0,0,0,0,0,0,62514,9.8,6946
4350,Product_3,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0,50083,7.8,4176.2
1274,Product_8,L,298.1,309.4,1397,48.2,63,0,0,0,0,0,0,67335.4,11.3,3036.6
1650,Product_2,H,298,307.9,1482,37.8,132,0,0,0,0,0,0,56019.6,9.9,4989.6
8634,Product_8,L,297.4,308.3,1336,53.7,61,0,0,0,0,0,0,71743.2,10.9,3275.7
5945,Product_10,M,300.7,310.6,1484,38,84,0,0,0,0,0,0,56392,9.9,3192
769,Product_8,L,296.9,308,1713,29.3,13,0,0,0,0,0,0,50190.9,11.1,380.9
1668,Product_2,L,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,48116.8,9.7,5113.6
8133,Product_1,M,299.9,311.3,1389,50,55,0,0,0,0,0,0,69450,11.4,2750
1565,Product_4,M,298,308.2,2090,19,143,0,0,0,0,0,0,39710,10.2,2717
6178,Product_1,L,301,310.8,1527,45.3,8,0,0,0,0,0,0,69173.1,9.8,362.4
7787,Product_1,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,67729.2,11.2,2864.4
4135,Product_10,L,301.8,310.3,1688,28.8,31,0,0,0,0,0,0,48614.4,8.5,892.8
7327,Product_6,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,70621.5,10.6,9522
7220,Product_5,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,58661.2,9.9,4674.8
1725,Product_6,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,76492.5,9.5,5145
5291,Product_3,L,303.9,313.3,1526,40.7,164,0,0,0,0,0,0,62108.2,9.4,6674.8
9987,Product_6,M,298.8,308.6,1507,42.3,207,0,0,0,0,0,0,63746.1,9.8,8756.1
8671,Product_2,L,297.5,308.9,1581,30.4,155,0,0,0,0,0,0,48062.4,11.4,4712
7643,Product_5,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,50846.8,11,3772.3
2870,Product_10,L,300.8,309.7,1519,35.8,14,0,0,0,0,0,0,54380.2,8.9,501.2
3723,Product_10,L,302.2,311.2,1451,41.8,66,0,0,0,0,0,0,60651.8,9,2758.8
6704,Product_10,M,301.5,310.7,1744,28.2,61,0,0,0,0,0,0,49180.8,9.2,1720.2
4131,Product_1,L,301.9,310.4,1286,62.8,22,1,0,1,0,0,0,80760.8,8.5,1381.6
8152,Product_5,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0,60204.8,11.2,4253.6
2278,Product_8,H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0,62515.2,9.4,3640.8
7409,Product_6,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,66021.2,11,8840.3
8461,Product_1,L,298.7,309.9,1372,54.7,44,0,0,0,0,0,0,75048.4,11.2,2406.8
4776,Product_7,L,303.5,312,1761,25.8,105,0,0,0,0,0,0,45433.8,8.5,2709
9549,Product_5,L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0,56581.2,11.5,4873.2
5364,Product_3,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,60568.2,9.3,5825.4
4578,Product_7,L,303,311.2,1800,23.7,61,0,0,0,0,0,0,42660,8.2,1445.7
5704,Product_3,H,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,66102.4,9.4,5902
7079,Product_9,L,300.7,310.5,1357,52.6,199,0,0,0,0,0,0,71378.2,9.8,10467.4
3528,Product_3,M,301.9,310.9,1573,38.9,209,0,0,0,0,0,0,61189.7,9,8130.1
3421,Product_7,L,301.6,310.6,1834,23.5,146,0,0,0,0,0,0,43099,9,3431
2087,Product_1,H,299.4,309.3,1439,49.7,9,0,0,0,0,0,0,71518.3,9.9,447.3
1350,Product_8,L,298.7,310.2,1402,45.9,30,0,0,0,0,0,0,64351.8,11.5,1377
3222,Product_1,L,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,69869.3,9,3633.4
8294,Product_8,M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0,68065.2,11.5,1065.6
2263,Product_8,L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0,64999.2,9.2,2035.2
4503,Product_7,L,302.4,310.2,1642,28.3,88,0,0,0,0,0,0,46468.6,7.8,2490.4
4180,Product_9,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0,62188.9,8.5,6822.8
4101,Product_7,L,302,310.4,1895,23.2,161,0,0,0,0,0,0,43964,8.4,3735.2
5550,Product_9,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,71997.6,9.6,8069.6
6251,Product_3,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,57304,9.4,7276.1
5096,Product_10,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0,56977.2,9.4,3511.2
4081,Product_9,L,302,310.4,1357,58,108,1,0,1,0,0,0,78706,8.4,6264
5733,Product_9,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,62834,9.5,9078
8909,Product_6,L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,67247.4,11.3,7220.9
7269,Product_10,L,300.5,310.6,1543,36.2,30,0,0,0,0,0,0,55856.6,10.1,1086
5026,Product_3,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0,63044.4,9.2,4151.6
5303,Product_3,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0,55465.2,9.2,7254
1519,Product_8,H,298.2,309,1371,55.7,23,0,0,0,0,0,0,76364.7,10.8,1281.1
3725,Product_1,M,302.3,311.2,1507,47.7,70,0,0,0,0,0,0,71883.9,8.9,3339
2351,Product_4,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,46041.6,9.3,871.2
7319,Product_5,H,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,67386.5,10.4,6760.6
4779,Product_9,H,303.6,312.2,1371,54.6,112,1,0,1,0,0,0,74856.6,8.6,6115.2
5831,Product_10,M,301.3,311.2,1438,42.4,7,0,0,0,0,0,0,60971.2,9.9,296.8
8246,Product_6,M,299,310.3,1303,68.6,111,1,0,0,1,0,0,89385.8,11.3,7614.6
2946,Product_4,H,300.7,309.6,1925,20.5,9,0,0,0,0,0,0,39462.5,8.9,184.5
36,Product_6,M,298.8,309.2,1452,48.6,98,0,0,0,0,0,0,70567.2,10.4,4762.8
9666,Product_5,L,299.2,310.3,1610,33.3,233,0,0,0,0,0,0,53613,11.1,7758.9
5347,Product_10,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,54457,9.3,3479
664,Product_6,L,297.5,308.9,1469,44,185,0,0,0,0,0,0,64636,11.4,8140
4620,Product_7,H,303.1,311.3,2056,19.7,167,0,0,0,0,0,0,40503.2,8.2,3289.9
7396,Product_5,M,299.7,310.6,1572,38,139,0,0,0,0,0,0,59736,10.9,5282
5696,Product_3,L,302.4,311.8,1451,42,110,0,0,0,0,0,0,60942,9.4,4620
9862,Product_4,M,298.7,309.6,1800,24.8,78,0,0,0,0,0,0,44640,10.9,1934.4
5601,Product_10,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,54424.2,9.3,3074.4
8166,Product_5,L,299.6,311,1552,33.2,139,0,0,0,0,0,0,51526.4,11.4,4614.8
967,Product_2,M,295.8,306.5,1641,32.2,101,0,0,0,0,0,0,52840.2,10.7,3252.2
9663,Product_2,M,299.1,310.1,1570,30.9,226,0,0,0,0,0,0,48513,11,6983.4
8724,Product_8,L,297.2,308.6,1578,34.4,76,0,0,0,0,0,0,54283.2,11.4,2614.4
7115,Product_1,H,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,63816.6,9.5,3022.2
5872,Product_1,L,301.5,311.1,1469,49.5,107,0,0,0,0,0,0,72715.5,9.6,5296.5
5845,Product_10,L,301.4,311.1,1462,37.1,41,0,0,0,0,0,0,54240.2,9.7,1521.1
7957,Product_10,H,300.9,311.9,1513,38,38,0,0,0,0,0,0,57494,11,1444
5671,Product_1,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,64364.8,9.3,1762.8
6267,Product_1,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,64022.4,9.6,982.8
3437,Product_9,L,301.5,310.5,1466,48.1,189,0,0,0,0,0,0,70514.6,9,9090.9
4121,Product_9,M,302.1,310.7,1376,46.3,210,1,0,1,0,0,0,63708.8,8.6,9723
9483,Product_6,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,75136.6,10.8,10619
7786,Product_5,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,58224.3,11.3,2526
8349,Product_6,M,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,62000.4,10.9,7686
4459,Product_9,L,302.6,310.4,1478,47.7,189,0,0,0,0,0,0,70500.6,7.8,9015.3
6822,Product_3,M,300.8,310.6,1545,37.5,155,0,0,0,0,0,0,57937.5,9.8,5812.5
1225,Product_4,L,297.1,308.3,1763,25.7,139,0,0,0,0,0,0,45309.1,11.2,3572.3
8172,Product_5,H,300,311.4,1641,34.5,155,0,0,0,0,0,0,56614.5,11.4,5347.5
2947,Product_10,M,300.7,309.5,1622,30.5,14,0,0,0,0,0,0,49471,8.8,427
427,Product_8,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,67394.9,11.1,898
7569,Product_5,L,300.2,311,1627,33.7,147,0,0,0,0,0,0,54829.9,10.8,4953.9
5706,Product_3,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,62581.2,9.5,5904.7
5035,Product_3,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0,62225.4,9.2,4973.1
8800,Product_8,L,297.3,308.4,1472,41.3,67,0,0,0,0,0,0,60793.6,11.1,2767.1
9621,Product_5,L,298.9,310,1470,45.9,109,0,0,0,0,0,0,67473,11.1,5003.1
3896,Product_10,M,302.3,311.2,1546,40,71,0,0,0,0,0,0,61840,8.9,2840
8828,Product_6,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0,73003.7,11.5,7285.4
6598,Product_1,L,301.5,310.6,1481,46.8,20,0,0,0,0,0,0,69310.8,9.1,936
9636,Product_5,L,299.2,310.2,1609,33.2,156,0,0,0,0,0,0,53418.8,11,5179.2
6368,Product_10,L,300,309.6,1571,33.1,65,0,0,0,0,0,0,52000.1,9.6,2151.5
9875,Product_5,M,298.9,309.9,1449,44.1,112,0,0,0,0,0,0,63900.9,11,4939.2
8212,Product_8,L,299.2,310.6,1675,33.3,28,0,0,0,0,0,0,55777.5,11.4,932.4
3805,Product_10,L,302.3,310.9,1529,33.4,62,0,0,0,0,0,0,51068.6,8.6,2070.8
6128,Product_9,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,81539.2,10,7237.6
7850,Product_9,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,65814.6,11.4,10633.8
718,Product_2,L,297.4,308.7,1545,36.9,125,0,0,0,0,0,0,57010.5,11.3,4612.5
7286,Product_1,M,300.2,310.4,1202,61.7,74,0,0,0,0,0,0,74163.4,10.2,4565.8
9237,Product_2,L,298.1,308.7,1556,31.6,145,0,0,0,0,0,0,49169.6,10.6,4582
2971,Product_10,M,300.6,309.4,1452,39.4,78,0,0,0,0,0,0,57208.8,8.8,3073.2
2774,Product_4,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,41805,9.5,495
9260,Product_4,M,298.2,309,1694,28,5,0,0,0,0,0,0,47432,10.8,140
5595,Product_10,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,56729,9.3,2449.5
6713,Product_10,H,301.4,310.7,1516,36.4,83,0,0,0,0,0,0,55182.4,9.3,3021.2
1810,Product_4,L,298.1,307.7,1767,27,127,0,0,0,0,0,0,47709,9.6,3429
355,Product_8,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,56869.4,10.7,2023.7
1429,Product_8,L,298.8,309.9,1568,33.7,13,0,0,0,0,0,0,52841.6,11.1,438.1
2790,Product_1,H,300.3,309.5,1438,44,59,0,0,0,0,0,0,63272,9.2,2596
6006,Product_10,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0,60131,9.9,536.2
5989,Product_9,H,300.7,310.8,1296,58.2,204,0,0,0,0,0,0,75427.2,10.1,11872.8
7424,Product_5,L,300,311.3,1407,47.3,208,0,0,0,0,0,0,66551.1,11.3,9838.4
841,Product_2,L,296.6,307.5,1582,37.9,197,0,0,0,0,0,0,59957.8,10.9,7466.3
5207,Product_7,H,303.7,312.6,1711,27.6,170,0,0,0,0,0,0,47223.6,8.9,4692
9559,Product_5,M,299.5,310.9,1577,34.6,159,0,0,0,0,0,0,54564.2,11.4,5501.4
9182,Product_8,L,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,54908.1,11.2,541.5
8540,Product_8,L,298.5,309.4,1517,40.2,45,0,0,0,0,0,0,60983.4,10.9,1809
798,Product_8,L,296.8,307.7,1565,40.1,89,0,0,0,0,0,0,62756.5,10.9,3568.9
2428,Product_4,L,298.9,308.3,1855,23.8,33,0,0,0,0,0,0,44149,9.4,785.4
543,Product_4,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,44534.1,11.9,2420.6
3046,Product_10,L,300.2,309.4,1526,35.3,46,0,0,0,0,0,0,53867.8,9.2,1623.8
3035,Product_1,H,300.6,309.7,1470,43.8,18,0,0,0,0,0,0,64386,9.1,788.4
21,Product_8,H,298.9,309.3,1375,42.7,58,0,0,0,0,0,0,58712.5,10.4,2476.6
6527,Product_10,L,301.2,310.4,1515,38.4,51,0,0,0,0,0,0,58176,9.2,1958.4
3952,Product_10,M,302.3,311.4,1571,32.7,17,0,0,0,0,0,0,51371.7,9.1,555.9
2194,Product_8,M,299.5,308.9,1448,42.9,74,0,0,0,0,0,0,62119.2,9.4,3174.6
5392,Product_3,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,54076.8,9.5,7843.2
2570,Product_4,H,299.5,309.2,1872,22.6,162,0,0,0,0,0,0,42307.2,9.7,3661.2
2449,Product_8,L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0,61200,9.5,3697.5
9763,Product_4,L,298.6,309.7,1925,22.1,7,0,0,0,0,0,0,42542.5,11.1,154.7
5057,Product_9,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0,76505,9,10111.5
6079,Product_9,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,79134.9,9.9,11997.3
7649,Product_5,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,44697.6,11,3888
1302,Product_5,L,298.7,309.9,1483,32.8,142,0,0,0,0,0,0,48642.4,11.2,4657.6
7713,Product_5,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,56362.4,11,2744.8
705,Product_2,L,297.7,308.9,1516,33.7,92,0,0,0,0,0,0,51089.2,11.2,3100.4
8926,Product_6,M,297.2,308.2,1405,42.5,204,0,0,0,0,0,0,59712.5,11,8670
3464,Product_7,L,301.6,310.5,1809,25.5,40,0,0,0,0,0,0,46129.5,8.9,1020
8210,Product_8,L,299.3,310.8,1391,46.9,21,0,0,0,0,0,0,65237.9,11.5,984.9
3312,Product_1,L,301.3,310.4,1459,44.7,92,0,0,0,0,0,0,65217.3,9.1,4112.4
5428,Product_1,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,73853.7,9.7,3114
3504,Product_9,L,301.7,310.8,1493,47.6,145,0,0,0,0,0,0,71066.8,9.1,6902
2940,Product_3,L,300.9,309.7,1431,41.4,199,0,0,0,0,0,0,59243.4,8.8,8238.6
8263,Product_4,L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0,45911.9,11.5,3776.2
2953,Product_10,H,300.7,309.5,1667,30.5,29,0,0,0,0,0,0,50843.5,8.8,884.5
275,Product_4,L,298.1,308,1652,28.5,63,0,0,0,0,0,0,47082,9.9,1795.5
5548,Product_3,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,44506,9.4,4306.1
7145,Product_3,M,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,61135.1,9.4,6004.7
6646,Product_3,M,301.5,310.4,1486,39.6,144,0,0,0,0,0,0,58845.6,8.9,5702.4
4032,Product_9,L,302,310.8,1447,42.7,229,0,0,0,0,0,0,61786.9,8.8,9778.3
250,Product_6,L,298,308.3,1405,56.2,218,1,0,0,0,1,0,78961,10.3,12251.6
6176,Product_1,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,67203.1,9.9,177.2
707,Product_8,M,297.8,309,1434,43.3,96,0,0,0,0,0,0,62092.2,11.2,4156.8
8078,Product_5,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0,61415.9,11.5,4803.7
8972,Product_2,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,54049.8,10.7,3570
6888,Product_7,L,300.8,311.3,1782,26.9,116,0,0,0,0,0,0,47935.8,10.5,3120.4
1170,Product_6,L,297,308.1,1355,43.7,217,0,0,0,0,0,0,59213.5,11.1,9482.9
3867,Product_1,L,302.6,311.6,1311,53.2,0,0,0,0,0,0,0,69745.2,9,0
7702,Product_10,H,300.8,311.7,1468,38.7,39,0,0,0,0,0,0,56811.6,10.9,1509.3
4693,Product_7,M,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,47537.6,8,3611.2
5568,Product_1,M,302.5,312,1445,54.8,0,0,0,0,0,0,0,79186,9.5,0
9542,Product_5,M,299.5,310.8,1754,31.3,114,0,0,0,0,0,0,54900.2,11.3,3568.2
9414,Product_6,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,64611.1,10.5,9204.5
5898,Product_3,M,301,310.7,1517,40.2,171,0,0,0,0,0,0,60983.4,9.7,6874.2
9760,Product_8,L,298.5,309.7,1613,36.7,0,0,0,0,0,0,0,59197.1,11.2,0
7526,Product_1,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,67905.3,11.4,1620.3
1569,Product_6,L,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,66269.7,10,7206.3
483,Product_2,L,297.3,309,1548,37.4,171,0,0,0,0,0,0,57895.2,11.7,6395.4
